StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.565952758789062500e+03 1.566952758789062500e+03 1.566448836142139498e+03 1.672821051375159777e-04 1.069840550578610855e-02 2.886189820469155015e-04 1.464189065646225354e+05 3.950053654498274682e+03 -7.657998927840265618e-04 1.747088615831400598e-05 1.566401386639065322e+03 1.672821051375159777e-04 5.569925926743084059e-03 2.886189820469155015e-04 2.812248146996437572e+05 1.018233515904225351e+04 -4.054177171452517502e-04 1.747088615831400598e-05 1.213917742266974642e+01 -7.693177423478655616e-03 7.765700779279285371e-01
1.567856201171875000e+03 1.568856201171875000e+03 1.568354839922521478e+03 1.252456751080835429e-04 6.680202119483316138e-03 3.384862161251695032e-04 2.347765549410991080e+05 1.189614120884726071e+04 -3.925905425686926180e-04 1.229004848939413469e-05 nan nan nan nan nan nan nan nan -1.202673249486061913e+01 7.729271953961790002e-03 8.193773834574804571e-01
1.569766601562500000e+03 1.570766601562500000e+03 1.570266408255202577e+03 1.387020944481179069e-04 4.946627221143883035e-03 6.043470521033939523e-04 3.174418321929029771e+05 3.878299837920030404e+04 -2.173520160107828708e-04 1.236772373647172017e-05 1.570276414210192343e+03 1.387020944481179069e-04 5.128054345552417355e-03 6.043470521033939523e-04 3.062129042318164138e+05 2.887414746560622370e+04 -1.380929759897462749e-04 1.236772373647172017e-05 2.352471735640535044e+01 -1.492690488488429730e-02 8.798029683318849825e-01
1.570296875000000000e+03 1.571296875000000000e+03 1.570796720509913712e+03 3.992491196979655816e-04 2.425770250273055588e-03 1.001929850706695987e-03 6.475455457222701516e+05 2.674594644230597187e+05 -1.441684201105162730e-05 4.325051694075459410e-06 nan nan nan nan nan nan nan nan 5.590909677838228120e+00 -3.507961650658311063e-03 1.048819515920924594e-01
1.571705078125000000e+03 1.572705078125000000e+03 1.572406582142859861e+03 1.757632725513486732e-02 1.121022066612801099e-01 6.573922041490588841e-02 1.402654442738963553e+04 8.225476762694632271e+03 -1.376696491879946882e-04 7.446176801578514165e-05 nan nan nan nan nan nan nan nan 8.579530950323308147e+00 -5.513986830419253561e-03 1.219815329184644748e-01
1.573628417968750000e+03 1.574628417968750000e+03 1.574127447361300028e+03 1.328442546757515339e-03 5.065754217549365244e-03 9.883791904779679841e-04 3.107390093873934238e+05 6.062828107355124666e+04 -1.571471103861461381e-04 8.926303024167625815e-05 1.574132936637579860e+03 1.328442546757515339e-03 5.375179860800913950e-03 9.883791904779679841e-04 2.928521421426502056e+05 2.644859578375879209e+04 -3.072976158621460526e-04 8.926303024167625815e-05 1.488301099798968963e+01 -9.400867659638436138e-03 8.163568572839905446e-01
1.575603759765625000e+03 1.576603759765625000e+03 1.576098841130738265e+03 1.841402044396977372e-04 1.192689005475574930e-02 3.152964187608457811e-04 1.321466730970896897e+05 3.493397909077376426e+03 -9.256516504655074029e-04 2.093775845569000347e-05 nan nan nan nan nan nan nan nan -3.851413292136721012e+00 2.503189204765274463e-03 6.496763146395890809e-01
1.577516235351562500e+03 1.578516235351562500e+03 1.578015933145797817e+03 1.889905839088796538e-04 7.876995633633178395e-03 7.663786977560329249e-04 2.003322086923583993e+05 1.949097655466663855e+04 -3.127908860752609261e-04 1.507996139435223269e-05 nan nan nan nan nan nan nan nan 6.213347632236746243e+00 -3.887367970963514531e-03 6.781389697317543597e-01
1.579464599609375000e+03 1.580464599609375000e+03 1.579963397943798554e+03 1.302797116303649506e-04 7.386469952979132780e-03 5.470627043747590011e-04 2.138996581589779526e+05 1.584200926860388063e+04 -3.571581685501470905e-04 1.336917944901350523e-05 nan nan nan nan nan nan nan nan -1.608722738864027502e+00 1.075474894783870570e-03 8.005166623700977757e-01
1.581415893554687500e+03 1.582415893554687500e+03 1.581916170966047730e+03 1.793358157438655262e-04 8.778391269345372366e-03 7.406387760596279705e-04 1.802057031212753500e+05 1.520407638526000119e+04 -3.575771666669618431e-04 1.491363463010510607e-05 nan nan nan nan nan nan nan nan 6.076789749008078445e+00 -3.790594232625088891e-03 7.366369421072318513e-01
1.582070068359375000e+03 1.583070068359375000e+03 1.582570110089296350e+03 8.787232148608041526e-04 9.359151465601761588e-03 2.508953348355254763e-03 1.690933324357244419e+05 4.532967375934987649e+04 -3.940810859393518095e-05 7.434505747046395723e-06 nan nan nan nan nan nan nan nan -4.679666193402631791e+00 3.007384721292255189e-03 1.313142247039401633e-01
1.583364257812500000e+03 1.584364257812500000e+03 1.583864656674745220e+03 1.628281813033222701e-04 5.681485870161883528e-03 7.058229626610575775e-04 2.787764843335984624e+05 3.463299013485626347e+04 -2.480175367723104181e-04 1.429511666129816822e-05 1.583876261845723093e+03 1.628281813033222701e-04 4.203308531590926010e-03 7.058229626610575775e-04 3.768165600839764811e+05 5.280721662879097130e+04 -1.567037453236362848e-04 1.429511666129816822e-05 6.493399116946699579e+00 -4.047596229753622037e-03 7.901108979264566123e-01
1.585329589843750000e+03 1.586329589843750000e+03 1.585830052729581894e+03 3.377457594091757610e-04 1.652848167017130845e-02 9.664592051108167022e-04 9.594529518047047895e+04 5.610147112435537565e+03 -4.110402735970579272e-04 1.462928681185469729e-05 nan nan nan nan nan nan nan nan -2.966799738788963303e+00 1.920018511750865541e-03 6.409988494490306277e-01
1.587312988281250000e+03 1.588312988281250000e+03 1.587826979380069815e+03 2.769847572846012140e-03 1.533211484415373735e-02 7.177505112736100659e-03 1.035621631796947768e+05 4.848111061448665714e+04 -4.819463666117796677e-05 2.621401828944712565e-05 1.587811341770563104e+03 2.769847572846012140e-03 1.044337222194866542e-02 7.177505112736100659e-03 1.520400985453229223e+05 1.537273640235659332e+04 -4.866389198526396538e-04 2.621401828944712565e-05 7.970634989492904054e+00 -4.966750691643573822e-03 7.982557406363162134e-01
1.589273315429687500e+03 1.590273315429687500e+03 1.589772555694117273e+03 6.415938563632704247e-04 1.038559774808202329e-02 1.405860973816620320e-03 1.530747285092676466e+05 2.072117485288249009e+04 -3.678117590675211387e-04 4.382559274756707521e-05 1.589763722533015653e+03 6.415938563632704247e-04 3.642350550895645869e-03 1.405860973816620320e-03 4.364664247218314558e+05 7.741147714907217596e+04 -1.562028482098801608e-04 4.382559274756707521e-05 9.710305369051279722e-01 -5.650225906586260529e-04 7.014412287047819827e-01
1.591242675781250000e+03 1.592242675781250000e+03 1.591755658610115233e+03 2.397189132755282118e-04 4.861017836396387508e-03 7.258341046421115618e-04 3.274531614946983173e+05 4.889442505359135248e+04 -7.763202708866879663e-05 8.414281499307228136e-06 1.591739761158554302e+03 2.397189132755282118e-04 8.684681130173316221e-03 7.258341046421115618e-04 1.832813130730096018e+05 1.946094699379463418e+04 -3.733528748852907048e-04 8.414281499307228136e-06 1.149518405045579783e+00 -6.726651743352644571e-04 7.552380206579786259e-01
1.593221923828125000e+03 1.594221923828125000e+03 1.593737536398192560e+03 2.190214277098917440e-04 4.646011369274082904e-03 7.224493845117886280e-04 3.430334990004999563e+05 5.334131161600119958e+04 -1.919019607940099356e-04 1.716551562902392367e-05 1.593721196635237902e+03 2.190214277098917440e-04 1.114815127785163604e-02 7.224493845117886280e-04 1.429583396308526280e+05 1.606180237839444635e+04 -4.145664720461913620e-04 1.716551562902392367e-05 3.381483211937609479e+00 -2.073374260144779640e-03 7.659025903255456402e-01
1.595210327148437500e+03 1.596210327148437500e+03 1.595708790124717780e+03 2.468161579275649766e-04 9.365861822251311808e-03 1.028348635898777320e-03 1.703750087721399323e+05 1.870675771085969609e+04 -3.742316168140502369e-04 2.095925910353400154e-05 nan nan nan nan nan nan nan nan 5.875595331845586244e+00 -3.635861897843819905e-03 6.592935454244657212e-01
