StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.587929077148437500e+03 1.588929077148437500e+03 1.588424871986515882e+03 1.214995625526146036e-03 2.564305142763316503e-02 3.528931898389286049e-03 6.194367610536458960e+04 8.524532079654612971e+03 -2.017615892877719082e-04 2.403581890366044427e-05 1.588446500977183860e+03 1.214995625526146036e-03 8.746778581210023010e-03 3.528931898389286049e-03 1.816036025411128358e+05 3.453953106619024038e+04 -8.804061509348934356e-05 2.403581890366044427e-05 1.650360751035219664e+01 -1.031894453987462594e-02 6.203126933546527777e-01
1.589914428710937500e+03 1.590914428710937500e+03 1.590412733169717512e+03 2.797980290340801464e-04 1.913140377906026937e-02 7.880048196968945885e-04 8.313100029337409069e+04 3.424088982414337352e+03 -3.547531729415844708e-04 1.001860793818931852e-05 nan nan nan nan nan nan nan nan -1.272238464898477517e+01 8.071304654764556441e-03 7.840875536608127305e-01
1.591887817382812500e+03 1.592887817382812500e+03 1.592389149793101979e+03 1.085935143641277966e-04 7.183986992965263677e-03 4.613041252249998033e-04 2.216581337567020382e+05 1.423329574396871431e+04 -4.269130998953534471e-04 1.363765523836979969e-05 nan nan nan nan nan nan nan nan 5.145984008142850286e+00 -3.159819449304900486e-03 8.356383969001949241e-01
1.593880126953125000e+03 1.594880126953125000e+03 1.594381369645847371e+03 1.085821703026326713e-04 1.009763154838282974e-02 1.841739570561173401e-04 1.578965683196464961e+05 2.879926411839706361e+03 -1.025835875656187649e-03 1.593360872011558832e-05 nan nan nan nan nan nan nan nan -1.257703528723097319e+00 8.666651884128016067e-04 8.030243995969502668e-01
1.595864379882812500e+03 1.596864379882812500e+03 1.596367958414701661e+03 2.124832080079256541e-04 1.336831094487120515e-02 5.728472574260380862e-04 1.194143347650926153e+05 5.117039426294340046e+03 -8.985267700154725770e-04 2.382585840609596726e-05 nan nan nan nan nan nan nan nan 4.943913205357868712e+00 -3.028765990521133100e-03 8.499173737183525201e-01
1.597853759765625000e+03 1.598853759765625000e+03 1.598357146945925251e+03 2.123235483521109174e-04 1.681521099847822776e-02 5.931991683708838416e-04 9.505424267888022587e+04 3.353279225145531200e+03 -4.679831487575959173e-04 1.090313835348701298e-05 nan nan nan nan nan nan nan nan -8.243333486219883710e+00 5.235883721591665964e-03 8.082611707901554698e-01
1.599847045898437500e+03 1.600847045898437500e+03 1.600344823657525012e+03 6.671014057764385139e-04 3.002621090966075060e-02 1.938012694022397953e-03 5.329826092517800134e+04 3.440084616578554687e+03 -3.131004714678816293e-04 1.453403131484096224e-05 nan nan nan nan nan nan nan nan 6.516564024376740427e+00 -3.999645602057490257e-03 5.416157498600335796e-01
1.601856323242187500e+03 1.602856323242187500e+03 1.602076915217120131e+03 5.543727407900565785e-03 2.366827009134630233e-01 3.257113243064658353e-02 6.768880484437595442e+03 9.315007048873586655e+02 -1.424632536833240950e-03 2.748271384604787627e-04 nan nan nan nan nan nan nan nan 1.466467539139958376e+01 -9.225696178791844421e-03 2.107736995565411275e-01
1.603864624023437500e+03 1.604864624023437500e+03 1.604469479557233399e+03 9.845021890455633515e-03 1.454596824201964678e-01 3.699040541431757034e-02 1.103033811748828339e+04 2.805015604000904659e+03 -2.885596440830259812e-04 6.921998313275165690e-05 1.604366615488960861e+03 9.845021890455633515e-03 2.227306262284544161e-02 3.699040541431757034e-02 7.203170226995926350e+04 5.313602270360383955e+03 -3.406539184507571859e-04 6.921998313275165690e-05 -1.432368339840735416e+01 9.000079083175380884e-03 6.488081115098420781e-01
1.605885864257812500e+03 1.606885864257812500e+03 1.606394968252712033e+03 1.245445385895840428e-03 2.109272279142558604e-02 2.633375063070494872e-03 7.615872944130895485e+04 9.508231864274552208e+03 -4.528544654030694744e-04 6.816546310568339479e-05 1.606380074011688521e+03 1.245445385895840428e-03 1.059144074370462624e-02 2.633375063070494872e-03 1.516677582288786944e+05 3.435527163654982724e+04 -2.030707584053459489e-04 6.816546310568339479e-05 1.073262333097373844e+00 -5.868050115906502367e-04 5.806561786208048748e-01
1.607937133789062500e+03 1.608937133789062500e+03 1.608370765876366704e+03 2.121071793082764318e-04 1.359529221459297200e-02 3.868721739992292147e-04 1.183035083387149934e+05 3.366484128535250875e+03 -1.045183043924771899e-03 2.380926269841868420e-05 1.608441809666271183e+03 2.121071793082764318e-04 4.364146105873033948e-02 3.868721739992292147e-04 3.685581945805426949e+04 1.113656698527431672e+03 -1.699185762753332692e-03 2.380926269841868420e-05 1.316965394786644650e+00 -7.484922033869478158e-04 9.298585349936446809e-01
1.609918457031250000e+03 1.610918457031250000e+03 1.610411985181243836e+03 3.335848422510823510e-04 1.528589838166488808e-02 9.172790781546586456e-04 1.053527862721434067e+05 6.322029903667774306e+03 -1.121611748700850888e-03 4.129721376836361420e-05 nan nan nan nan nan nan nan nan 3.085600252802459753e+00 -1.842121221253754633e-03 7.518947744063589900e-01
