structure,measurement,fit_index,param_file,is_double_resonance,resonance_wavelength_nm,sigma_resonance_wavelength_nm,resonance_frequency_thz,sigma_resonance_frequency_thz,fwhm_nm,sigma_fwhm_nm,Q,sigma_Q,amplitude,background_b,background_c,R2,local_fsr_nm,sigma_local_fsr_nm,finesse,sigma_finesse
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,34,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1565.12900063,0.000113663439449,191.544887278,1.39104512715e-05,0.00787433831438,0.000190207454971,198763.24056,4801.19708087,-0.00073474333641,-1.44968178535,0.00100150730037,0.74116210472,2.69468204798,0.00849133912878,342.21060112,8.33626014902
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,99,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1565.12900063,0.000113663439449,191.544887278,1.39104512715e-05,0.00787433831438,0.000190207454971,198763.24056,4801.19708087,-0.00073474333641,-1.44968178535,0.00100150730037,0.74116210472,2.87847527774,0.000121535412108,365.551385123,8.83003778446
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,37,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1570.88595118,0.000142566802525,190.84291751,1.73200763006e-05,0.0120278157426,0.000398660359265,130604.424345,4328.8663416,-0.000376498605053,-2.02112108167,0.00135931092981,0.831071086009,2.87847527774,0.000135918410282,239.318205346,7.93217825911
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,102,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1570.88595118,0.000142566802525,190.84291751,1.73200763006e-05,0.0120278157426,0.000398660359265,130604.424345,4328.8663416,-0.000376498605053,-2.02112108167,0.00135931092981,0.831071086009,5.43765651343,0.00140216928117,452.090107614,14.984920192
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,44,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1581.76126421,0.00279344570248,189.530787473,0.000334717998053,0.0445297180138,0.00846200860842,35521.4749781,6750.16686538,-0.000114353668505,3.30542137899,-0.00201517619373,0.146906073973,5.43765651343,0.00242024492414,122.112978837,23.2052651252
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,109,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1581.76126421,0.00279344570248,189.530787473,0.000334717998053,0.0445297180138,0.00846200860842,35521.4749781,6750.16686538,-0.000114353668505,3.30542137899,-0.00201517619373,0.146906073973,0.393776228889,0.00241993632369,8.84299848401,1.6813187229
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,45,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1582.54881667,0.00011979384248,189.436467831,1.43397297753e-05,0.00949751762091,0.000236542644527,166627.626274,4149.98328443,-0.000757338204683,-7.72346200203,0.00495537120848,0.883655373533,0.393776228889,0.00140057047188,41.4609632334,1.04309238276
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,110,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1582.54881667,0.00011979384248,189.436467831,1.43397297753e-05,0.00949751762091,0.000236542644527,166627.626274,4149.98328443,-0.000757338204683,-7.72346200203,0.00495537120848,0.883655373533,1.96217958536,0.000220296689996,206.599204516,5.14555704703
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,47,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1586.47317584,0.000388678314811,188.967870725,4.62962214964e-05,0.0186414606159,0.00110928080186,85104.5531534,5064.24088273,-0.000207575055721,-20.7845861256,0.0131772311528,0.806250817985,1.96217958536,0.00034189291522,105.258897132,6.26357433955
mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT,5041,112,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041/mple 73  Diameter 100 um Coupling Distance 0.05 um SECOND MEASUREMENT_5041_ParamFile.txt,False,1586.47317584,0.000388678314811,188.967870725,4.62962214964e-05,0.0186414606159,0.00110928080186,85104.5531534,5064.24088273,-0.000207575055721,-20.7845861256,0.0131772311528,0.806250817985,1.96977866562,0.000364520038635,105.666541169,6.2878352044
