StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.597210571289062500e+03 1.598210571289062500e+03 1.597689367622836699e+03 1.758491369760277457e-04 9.334671241707970593e-03 5.942259767563941742e-04 1.711564688517628529e+05 1.089546886529203584e+04 -4.120375392639724242e-04 1.421005603023266520e-05 1.597709456359814794e+03 1.758491369760277457e-04 7.155989736643952187e-03 5.942259767563941742e-04 2.232688300513292197e+05 1.850183254312122517e+04 -4.336296887022440425e-04 1.421005603023266520e-05 -3.799527784010182874e+00 2.447334242647789242e-03 8.847232553969485158e-01
1.599185913085937500e+03 1.600185913085937500e+03 1.599685591948739784e+03 1.714329275016613925e-04 1.042240346530542289e-02 7.521337123546249304e-04 1.534852874650119629e+05 1.107627999983788686e+04 -5.806348149408412746e-04 1.870348879360860255e-05 1.599705434041281933e+03 1.714329275016613925e-04 6.576120697956386665e-03 7.521337123546249304e-04 2.432597434743572667e+05 1.796301804435849044e+04 -2.397039138722868918e-04 1.870348879360860255e-05 -1.800528591263146438e+01 1.132580211005215255e-02 8.982004807682755221e-01
1.601187255859375000e+03 1.602187255859375000e+03 1.601687956872179257e+03 1.298709986908953102e-04 7.017064802309808808e-03 5.775859601695915472e-04 2.282561159111643501e+05 1.878813030624976091e+04 -4.076304538991697406e-04 1.585201935716616566e-05 1.601710126917700791e+03 1.298709986908953102e-04 5.910040381653328817e-03 5.775859601695915472e-04 2.710150901658685179e+05 2.418559886714013919e+04 -3.320654157030181099e-04 1.585201935716616566e-05 1.483457146412055039e+01 -9.191649357387877625e-03 8.907318966831718754e-01
1.603203491210937500e+03 1.604203491210937500e+03 1.603706767029479579e+03 2.024101427667789304e-04 1.149117987021074788e-02 5.759302095680993074e-04 1.395598002244192176e+05 6.994643361135777923e+03 -7.507299620191458783e-04 2.275947741278275518e-05 nan nan nan nan nan nan nan nan -1.567265902952973811e+01 9.839506074181776640e-03 8.379388991572375156e-01
1.605210815429687500e+03 1.606210815429687500e+03 1.605710859322776287e+03 1.416002774716584693e-04 1.133463270440696405e-02 5.998160112312721833e-04 1.416641280928730557e+05 7.496706286239286783e+03 -7.150479069509702848e-04 1.902841841472349054e-05 nan nan nan nan nan nan nan nan 1.221363400895199725e+01 -7.532997609377005063e-03 8.954986626462779764e-01
1.607236083984375000e+03 1.608236083984375000e+03 1.607733872073163184e+03 1.727121829173547613e-04 1.185908718353292576e-02 7.366604377981214157e-04 1.355697826646894682e+05 8.421297010851711093e+03 -6.867590490141325986e-04 2.124628528112764580e-05 nan nan nan nan nan nan nan nan -2.985987353738726924e+00 1.925495342554007887e-03 8.528322232795585434e-01
1.609247314453125000e+03 1.610247314453125000e+03 1.609745120314893256e+03 2.029624698266016948e-04 1.254771190817863258e-02 6.993343536763520088e-04 1.282899330248136393e+05 7.150112949026344722e+03 -7.923433760177005236e-04 2.462308404295838148e-05 nan nan nan nan nan nan nan nan 1.489389615351917939e+01 -9.184985176095792139e-03 8.582489759830291831e-01
1.611271606445312500e+03 1.612271606445312500e+03 1.611339448942884246e+03 3.416597314428108934e-02 6.765968400016317830e-01 1.692449795798037504e-01 2.381535581719533639e+03 5.957209944163798809e+02 -1.233243772414911732e-02 7.351585222028929854e-03 nan nan nan nan nan nan nan nan 7.248674240231798649e+01 -4.503096074482749317e-02 1.351004079955663295e-01
1.613289916992187500e+03 1.614289916992187500e+03 1.613790350456722990e+03 2.329109419489672488e-04 1.461129379350879776e-02 9.142122989413485308e-04 1.104481487583025882e+05 6.910617048523840822e+03 -8.792599802813078069e-04 2.893201464981051251e-05 nan nan nan nan nan nan nan nan 2.120902108833386279e+01 -1.307609967427840643e-02 8.709016534124354170e-01
1.615321166992187500e+03 1.616321166992187500e+03 1.615823538123446042e+03 2.081522663464429159e-04 1.314287908854947125e-02 8.799007341840163997e-04 1.229428900043071335e+05 8.230885976265493809e+03 -7.778588949120743279e-04 2.627568449667101562e-05 nan nan nan nan nan nan nan nan -1.624416279926808571e+01 1.012105457515894216e-02 8.533222845501899911e-01
1.617367431640625000e+03 1.618367431640625000e+03 1.617871957045542558e+03 2.258784423170588423e-04 1.694068379817123202e-02 4.552428765541652604e-04 9.550216368598969711e+04 2.566406423265914327e+03 -1.253545964455797567e-03 2.411532341380234632e-05 nan nan nan nan nan nan nan nan 1.111983529674133209e+01 -6.805017448439878991e-03 8.829716337345711041e-01
