StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.596080078125000000e+03 1.597080078125000000e+03 1.596611446141569786e+03 6.611876707501165113e-04 2.712020291655795317e-03 2.043064668049074644e-03 5.887166298327272525e+05 4.435018976830753963e+05 -1.222388906181756721e-05 6.409303956126236009e-06 nan nan nan nan nan nan nan nan 2.461490900587186559e+00 -1.612448050868982253e-03 1.640696252264439714e-02
1.598086425781250000e+03 1.599086425781250000e+03 1.598585990505671816e+03 8.866609534111249491e-05 5.441167661186656866e-03 2.487530048322054315e-04 2.937946576998214587e+05 1.343136408529546861e+04 -2.230888288413579630e-04 6.198456209530544060e-06 1.598558224973820643e+03 8.866609534111249491e-05 5.708770299693394397e-03 2.487530048322054315e-04 2.800179620223423117e+05 2.335673484961282156e+04 -9.093026088733656691e-05 6.198456209530544060e-06 2.615429965900768927e+00 -1.554973008692372202e-03 7.851059353791098872e-01
1.600081665039062500e+03 1.601081665039062500e+03 1.600582192338977165e+03 8.696272180844879824e-05 4.954012993045271707e-03 3.196974019120446325e-04 3.230880085671891575e+05 2.084984376765026900e+04 -2.777198779582987285e-04 8.907555374368343465e-06 1.600560891538032820e+03 8.696272180844879824e-05 4.542371563955981649e-03 3.196974019120446325e-04 3.523623880174376536e+05 3.644489164639377850e+04 -7.226465772626285600e-05 8.907555374368343465e-06 -7.555573665343658263e+00 4.796447692947397937e-03 8.049352746307874007e-01
1.602076049804687500e+03 1.603076049804687500e+03 1.602576530429720378e+03 7.389361292244208106e-05 3.634301052688815922e-03 2.027012948952204487e-04 4.409586622561341501e+05 2.459424536899157465e+04 -2.781608051856323139e-04 9.486094626738628290e-06 1.602567470872377271e+03 7.389361292244208106e-05 4.300338568512715974e-03 2.027012948952204487e-04 3.726607673652610974e+05 2.929788303474516943e+04 -1.202713668983367593e-04 9.486094626738628290e-06 1.021910049966324152e+01 -6.299695982565060685e-03 8.513398079487941583e-01
1.604083251953125000e+03 1.605083251953125000e+03 1.604577366287357563e+03 7.811776335987548477e-05 3.329813438901330688e-03 2.344697552242560787e-04 4.818820620823689969e+05 3.393186171436670702e+04 -2.401431746075460133e-04 2.538614753385670721e-05 1.604580796285491033e+03 7.811776335987548477e-05 5.152800217359222550e-03 2.344697552242560787e-04 3.113997687858794234e+05 1.227915770739919208e+04 -4.588681703528266513e-04 2.538614753385670721e-05 -1.495260284598769296e+01 9.394886701378550586e-03 8.562405819340562774e-01
1.606095581054687500e+03 1.607095581054687500e+03 1.606596040716127618e+03 7.798626929588536373e-05 4.790998395868102493e-03 3.237552511519684777e-04 3.353363762554592104e+05 2.266060301932818402e+04 -3.201454391179687445e-04 1.085221780392451734e-05 nan nan nan nan nan nan nan nan 1.093290731243480352e+01 -6.724059720685604188e-03 8.333549864390075168e-01
1.608110839843750000e+03 1.609110839843750000e+03 1.608610855818702930e+03 1.073606006739052438e-04 6.944106574950002775e-03 3.466992498752708199e-04 2.316512338133699959e+05 1.156567920278878228e+04 -3.567078312744106331e-04 9.471170180640256836e-06 nan nan nan nan nan nan nan nan -1.002358596795638945e+01 6.307045074405204926e-03 8.117391658128607634e-01
1.610136108398437500e+03 1.611136108398437500e+03 1.610634135698732962e+03 1.622480818371457932e-04 1.116359159415414651e-02 4.563919894239201833e-04 1.442756233166167804e+05 5.898302369420909599e+03 -4.220875582181271850e-04 1.064833747153517517e-05 nan nan nan nan nan nan nan nan -6.027231755221302834e+00 3.820844066604533410e-03 7.787945864273322361e-01
1.612172363281250000e+03 1.613172363281250000e+03 1.612670816086127616e+03 1.098487695650716435e-04 7.429930399774875051e-03 3.219811727319503176e-04 2.170505952700433263e+05 9.406037667515744033e+03 -3.659315197895192102e-04 9.073394281284314370e-06 nan nan nan nan nan nan nan nan -9.408080425934350899e+00 5.915791749072345056e-03 8.080290511226015937e-01
1.614176635742187500e+03 1.615176635742187500e+03 1.614679394103687855e+03 4.291556056858884544e-04 1.996906586371677630e-02 1.290446306052696638e-03 8.085903492549015209e+04 5.225294144632864118e+03 -3.084119379392353112e-04 1.417816144957940894e-05 1.614714323838191603e+03 4.291556056858884544e-04 9.636128976775244770e-03 1.290446306052696638e-03 1.675687745286447753e+05 3.703108003079248010e+04 -5.676163442622319296e-05 1.417816144957940894e-05 1.181046031269379881e+01 -7.237732107887084008e-03 6.534403594170969942e-01
1.616224853515625000e+03 1.617224853515625000e+03 1.616724222276642195e+03 1.749766551798764705e-04 8.057004838733347954e-03 5.201281154258933625e-04 2.006606989367043134e+05 1.295385484645498764e+04 -3.296148042134011062e-04 1.598496659862837945e-05 1.616734928477837911e+03 1.749766551798764705e-04 7.286277558635388674e-03 5.201281154258933625e-04 2.218876395343671611e+05 3.150119046775702373e+04 -1.088944763747254379e-04 1.598496659862837945e-05 -1.264187677318582281e+01 7.896642687764982710e-03 8.165076080073497833e-01
1.618281127929687500e+03 1.619281127929687500e+03 1.618365063829984365e+03 2.249947451931449960e-02 5.252027232410738655e-01 1.210919525264258778e-01 3.081410267340020710e+03 7.104570672879972335e+02 -4.741563326511216356e-03 2.260418589280668248e-03 nan nan nan nan nan nan nan nan 2.714887745743744318e+01 -1.684410676709914914e-02 1.017197307853638932e-01
