StartWavelength[nm] EndWavelength[nm] w_r[nm] sigma(w_r)[nm] width[nm] sigma(width)[nm] Q_L[-] sigma(Q_L)[nm] Amplitude[-] sigma(Amp)[-] w_r1[nm] sigma1(w_r)[nm] width1[nm] sigma1(width)[nm] Q_L1[-] sigma1(Q_L)[nm] Amplitude1[-] sigma1(Amp)[-] b[-] c[-] R2
1.575583740234375000e+03 1.576583740234375000e+03 1.576064482657664030e+03 8.434458858398385071e-04 4.001711795405574201e-02 2.358497062302103344e-03 3.938475740474782651e+04 2.321227499418002935e+03 -5.795890271323387308e-04 2.808215386289062207e-05 1.576095088696011317e+03 8.434458858398385071e-04 6.566214229830956255e-03 2.358497062302103344e-03 2.400310184117442404e+05 9.214866348270303206e+03 -5.287552443177316293e-04 2.808215386289062207e-05 9.194970255414713911e-01 -5.208291469886107330e-04 8.066641957499794957e-01
1.577517211914062500e+03 1.578517211914062500e+03 1.578016736968794930e+03 1.165933437133751579e-04 6.928768265267337689e-03 4.818186253244252301e-04 2.277485227611244482e+05 1.583737194770527822e+04 -3.822435476933275320e-04 1.359942654971520099e-05 nan nan nan nan nan nan nan nan 8.524191363108410968e+00 -5.337467789963246112e-03 8.260119454730912025e-01
1.578722534179687500e+03 1.579722534179687500e+03 1.579087421572277208e+03 1.270210240514512041e-02 3.584140812604998949e-01 6.544125986792720395e-02 4.405762787050145562e+03 8.044289630854057123e+02 -6.049560423418834983e-04 1.480667113801455745e-04 nan nan nan nan nan nan nan nan 2.123945640691163594e-01 -7.177985450069728347e-05 1.683956175951615286e-01
1.579459594726562500e+03 1.580459594726562500e+03 1.579959584812329695e+03 1.079616749219303878e-04 8.725430293695624409e-03 3.523485700952291573e-04 1.810752629533807922e+05 7.312144826534365166e+03 -3.724255255968629205e-04 7.961448839841279418e-06 nan nan nan nan nan nan nan nan -8.355549656931351876e+00 5.351937613220453770e-03 8.684635071896894543e-01
1.581413940429687500e+03 1.582413940429687500e+03 1.581912876497291336e+03 9.183017007186125037e-05 7.300106810475831196e-03 3.650748073443731124e-04 2.166972234196913196e+05 1.083692323220968319e+04 -4.390040383284388929e-04 1.152284455748659902e-05 nan nan nan nan nan nan nan nan 1.160079320322754626e+01 -7.265228546766062424e-03 8.992342987046086922e-01
1.583375244140625000e+03 1.584375244140625000e+03 1.583873935352102308e+03 1.543184559547578860e-04 5.790982103300855791e-03 5.866385566297373146e-04 2.735069642935513984e+05 2.770682552618632326e+04 -2.499581892915814273e-04 1.271148383675329308e-05 1.583862348967482831e+03 1.543184559547578860e-04 5.529420237600426481e-03 5.866385566297373146e-04 2.864427518453224329e+05 3.153641611622511846e+04 -2.469017931589877614e-04 1.271148383675329308e-05 -3.508626787910390288e+00 2.275864014051094762e-03 8.361367944393943707e-01
1.585328613281250000e+03 1.586328613281250000e+03 1.585919411084412786e+03 1.783450805069349953e-03 7.325482963196194852e-02 5.962742099651320224e-03 2.164934952483265806e+04 1.762197639427482727e+03 -3.283777255784201855e-04 2.112554669838536208e-05 1.585829700083515263e+03 1.783450805069349953e-03 1.443708941490497513e-02 5.962742099651320224e-03 1.098441420225804759e+05 3.674870385110154984e+03 -4.517382364907509499e-04 2.112554669838536208e-05 5.089867420252257579e-01 -2.538704400138283861e-04 8.682389540579292797e-01
1.586321289062500000e+03 1.587321289062500000e+03 1.586761891250048848e+03 1.021199437011462965e-04 1.101869134410408914e-03 9.017701697922803680e-04 1.440063834893694147e+06 1.178548856982617173e+06 -7.767383883084966336e-06 1.333905143250209901e-06 nan nan nan nan nan nan nan nan -4.184704534120499808e+00 2.572289895465665333e-03 1.606981920330713409e-01
1.587034301757812500e+03 1.588034301757812500e+03 1.587805437240866468e+03 1.632219562800516605e-04 1.180576621263097759e-02 6.967639567002218478e-04 1.344940606685972598e+05 7.937698593761136181e+03 -6.582655869328342575e-04 1.949471114480110393e-05 nan nan nan nan nan nan nan nan -2.823801616430320571e+00 1.843240350343096660e-03 8.632326964492675891e-01
1.587305908203125000e+03 1.588305908203125000e+03 1.587805425609112945e+03 1.636813814701898484e-04 1.155790141548385108e-02 6.799541836562749504e-04 1.373783499729429313e+05 8.082002125654172232e+03 -6.474801175300446982e-04 1.949759357513854450e-05 nan nan nan nan nan nan nan nan -2.268105045808833431e+00 1.493036741197341236e-03 8.629353441645750689e-01
1.589276245117187500e+03 1.590276245117187500e+03 1.589772745003762111e+03 1.354064972470248301e-04 1.061982757349894634e-02 2.530492034653166258e-04 1.496985458568961476e+05 3.567016274706327749e+03 -7.389779159235014680e-04 1.306077066581265035e-05 nan nan nan nan nan nan nan nan 1.090714102261055984e+01 -6.797343185024940643e-03 8.923492985582553993e-01
1.591246582031250000e+03 1.592246582031250000e+03 1.591745836081545121e+03 1.387637229449871317e-04 8.429021553421052124e-03 5.988768265982455027e-04 1.888411158986193186e+05 1.341704579872872091e+04 -4.507248289227548752e-04 1.488555499552406156e-05 1.591762209602950634e+03 1.387637229449871317e-04 5.998083145033328636e-03 5.988768265982455027e-04 2.653784836112181074e+05 2.291875199761802287e+04 -1.226442370957632022e-04 1.488555499552406156e-05 -7.064749360561086711e+00 4.500642375142817862e-03 8.844583340600922217e-01
1.593218994140625000e+03 1.594218994140625000e+03 1.593735051769231859e+03 9.776826096269908512e-05 4.343196567430173717e-03 4.305433088484451648e-04 3.669497861829976900e+05 3.637592097701608873e+04 -2.178153746116326763e-04 1.015991423799948087e-05 1.593719706466132948e+03 9.776826096269908512e-05 8.996924166103500639e-03 4.305433088484451648e-04 1.771405068046006199e+05 1.085414516304436984e+04 -4.648224628048234792e-04 1.015991423799948087e-05 1.158942131919644858e+01 -7.205424888201771016e-03 9.218563715015396509e-01
