structure,measurement,fit_index,param_file,is_double_resonance,resonance_wavelength_nm,sigma_resonance_wavelength_nm,resonance_frequency_thz,sigma_resonance_frequency_thz,fwhm_nm,sigma_fwhm_nm,Q,sigma_Q,amplitude,background_b,background_c,R2,rejection_reason,local_fsr_nm,sigma_local_fsr_nm,finesse,sigma_finesse
mple 84  Diameter 100 um Coupling Distance 0.13 um,5040,7,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 84  Diameter 100 um Coupling Distance 0.13 um_5040/mple 84  Diameter 100 um Coupling Distance 0.13 um_5040_ParamFile.txt,False,1532.58494712,3.56225748758e-05,195.612294485,4.54670628209e-06,0.00234070829087,0.000101883726788,654752.64607,28499.3392667,-0.000205834704098,-3.35329670577,0.00227152401713,0.834597821641,FSR_outlier_or_uncertain,1.83636371405,3.64982907031e-05,784.533348821,34.148291785
mple 84  Diameter 100 um Coupling Distance 0.13 um,5040,62,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 84  Diameter 100 um Coupling Distance 0.13 um_5040/mple 84  Diameter 100 um Coupling Distance 0.13 um_5040_ParamFile.txt,False,1538.11241944,4.5976400263e-05,194.90932796,5.82612113657e-06,0.00307086634389,0.000165653970475,500872.472843,27018.9270833,-0.000171104224113,-7.23929903086,0.00478447113183,0.839325523048,FSR_outlier_or_uncertain,0,6.50204488011e-05,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,1,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1521.42578959,0.0291351305154,197.047046298,0.00377342848454,0.828966923586,0.140702452593,1835.32749776,311.514337356,-0.00822018812278,8.89258875495,-0.00575595970471,0.701576461326,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,70,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1521.42578959,0.0291351305154,197.047046298,0.00377342848454,0.828966923586,0.140702452593,1835.32749776,311.514337356,-0.00822018812278,8.89258875495,-0.00575595970471,0.701576461326,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,2,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1522.39347458,0.000101690889906,196.921796504,1.31537300065e-05,0.00401798749813,0.000278841919561,378894.527494,26294.6754829,-0.000113088405012,-15.4428183523,0.0102291313233,0.694001733238,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,71,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1522.39347458,0.000101690889906,196.921796504,1.31537300065e-05,0.00401798749813,0.000278841919561,378894.527494,26294.6754829,-0.000113088405012,-15.4428183523,0.0102291313233,0.694001733238,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,3,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1524.17828511,0.00012782421177,196.69120137,1.64953785412e-05,0.00505241967096,0.000350351029511,301672.937795,20918.9717432,-0.000178223484069,20.6736660557,-0.0134858704808,0.725106255404,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,72,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1524.17828511,0.00012782421177,196.69120137,1.64953785412e-05,0.00505241967096,0.000350351029511,301672.937795,20918.9717432,-0.000178223484069,20.6736660557,-0.0134858704808,0.725106255404,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,4,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1524.67348913,0.00360792874764,196.627317349,0.000465291326892,0.170855273291,0.0135802829423,8923.77191384,709.298257067,-0.000543790636378,-7.95930313691,0.00529799394191,0.59679948521,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,73,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1524.67348913,0.00360792874764,196.627317349,0.000465291326892,0.170855273291,0.0135802829423,8923.77191384,709.298257067,-0.000543790636378,-7.95930313691,0.00529799394191,0.59679948521,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,12,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1535.23470706,7.52843997736e-05,195.274674695,9.57582355832e-06,0.00476740607577,0.000210884054401,322027.258147,14244.7303097,-0.000134458451013,4.98153472712,-0.00316312347301,0.737023021144,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,81,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1535.23470706,7.52843997736e-05,195.274674695,9.57582355832e-06,0.00476740607577,0.000210884054401,322027.258147,14244.7303097,-0.000134458451013,4.98153472712,-0.00316312347301,0.737023021144,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,13,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1535.97520109,0.000634058206947,195.180532724,8.05714952441e-05,0.0104545316781,0.00181594534311,146919.560664,25519.8319939,-4.59519194562e-05,-9.65220037381,0.00636668453429,0.480576047415,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,82,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1535.97520109,0.000634058206947,195.180532724,8.05714952441e-05,0.0104545316781,0.00181594534311,146919.560664,25519.8319939,-4.59519194562e-05,-9.65220037381,0.00636668453429,0.480576047415,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,14,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1537.08017579,8.64827307017e-05,195.040221533,1.09738003395e-05,0.00385553360331,0.000236339991371,398668.597901,24437.9488502,-0.000132788278457,-3.31717652694,0.00224511839384,0.590556265032,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,83,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1537.08017579,8.64827307017e-05,195.040221533,1.09738003395e-05,0.00385553360331,0.000236339991371,398668.597901,24437.9488502,-0.000132788278457,-3.31717652694,0.00224511839384,0.590556265032,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,18,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1540.80015613,5.90606994941e-05,194.569332569,7.4580735444e-06,0.0031040077795,0.000166536119042,496390.558782,26632.3292533,-0.000135093864407,11.0610055378,-0.0070928530949,0.753016847245,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,87,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1540.80015613,5.90606994941e-05,194.569332569,7.4580735444e-06,0.0031040077795,0.000166536119042,496390.558782,26632.3292533,-0.000135093864407,11.0610055378,-0.0070928530949,0.753016847245,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,20,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1542.65910163,6.12059938713e-05,194.334871316,7.71036123939e-06,0.00384332174704,0.000168579430332,401386.925988,17606.0147392,-0.000149506815597,-3.00727235792,0.0020331707455,0.75327939346,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,89,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1542.65910163,6.12059938713e-05,194.334871316,7.71036123939e-06,0.00384332174704,0.000168579430332,401386.925988,17606.0147392,-0.000149506815597,-3.00727235792,0.0020331707455,0.75327939346,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,28,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1557.1378499,0.00117219656148,192.52788571,0.0001449329137,0.0267806296281,0.00344467286952,58144.1837449,7478.82686297,-6.85440138552e-05,3.99812344491,-0.00247558000119,0.333673201165,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,97,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1557.1378499,0.00117219656148,192.52788571,0.0001449329137,0.0267806296281,0.00344467286952,58144.1837449,7478.82686297,-6.85440138552e-05,3.99812344491,-0.00247558000119,0.333673201165,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,30,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1558.94245673,0.000640173166564,192.305018512,7.89692474637e-05,0.0236752714264,0.0018615403201,65846.8673347,5177.41048412,-0.000125023112413,3.87744474827,-0.00240306848791,0.456420225266,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,99,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1558.94245673,0.000640173166564,192.305018512,7.89692474637e-05,0.0236752714264,0.0018615403201,65846.8673347,5177.41048412,-0.000125023112413,3.87744474827,-0.00240306848791,0.456420225266,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,38,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1566.2464931,0.000481546322723,191.408222985,5.88489272432e-05,0.00990082344554,0.00136432740361,158193.558517,21798.9754233,-4.66655737775e-05,5.72743893556,-0.00357697954587,0.365899342294,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,107,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1566.2464931,0.000481546322723,191.408222985,5.88489272432e-05,0.00990082344554,0.00136432740361,158193.558517,21798.9754233,-4.66655737775e-05,5.72743893556,-0.00357697954587,0.365899342294,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,41,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1571.58184747,0.0903492004243,190.758412285,0.0109665748888,1.01824833219,0.397724183183,1543.41706024,602.853230236,-0.0150082352496,-31.246323057,0.0198198814242,0.197936688348,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,110,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1571.58184747,0.0903492004243,190.758412285,0.0109665748888,1.01824833219,0.397724183183,1543.41706024,602.853230236,-0.0150082352496,-31.246323057,0.0198198814242,0.197936688348,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,46,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1577.72779678,0.018004401084,190.015323689,0.00216837917591,0.706010030739,0.107935059586,2234.71017137,341.64327088,-0.00254328216326,8.21918915169,-0.00513270612788,0.652503167832,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,115,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1577.72779678,0.018004401084,190.015323689,0.00216837917591,0.706010030739,0.107935059586,2234.71017137,341.64327088,-0.00254328216326,8.21918915169,-0.00513270612788,0.652503167832,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,49,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1581.46388206,0.00116513963762,189.566427283,0.000139662600516,0.0290187260129,0.00342608431917,54498.0465839,6434.29014585,-0.000114108869885,5.87235905117,-0.00363615722235,0.358541454324,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,118,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1581.46388206,0.00116513963762,189.566427283,0.000139662600516,0.0290187260129,0.00342608431917,54498.0465839,6434.29014585,-0.000114108869885,5.87235905117,-0.00363615722235,0.358541454324,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,51,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1584.1812801,0.061649391355,189.241257781,0.00736444023674,0.943769727015,0.245372986621,1678.56759414,436.414876049,-0.0203899930031,42.8336969674,-0.0270881775392,0.403114392018,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,120,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1584.1812801,0.061649391355,189.241257781,0.00736444023674,0.943769727015,0.245372986621,1678.56759414,436.414876049,-0.0203899930031,42.8336969674,-0.0270881775392,0.403114392018,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,57,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1596.61144614,0.00066118767075,187.767949882,7.77583385889e-05,0.00271202029166,0.00204306466805,588716.629833,443501.897683,-1.22238890618e-05,2.46149090059,-0.00161244805087,0.0164069625226,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,126,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1596.61144614,0.00066118767075,187.767949882,7.77583385889e-05,0.00271202029166,0.00204306466805,588716.629833,443501.897683,-1.22238890618e-05,2.46149090059,-0.00161244805087,0.0164069625226,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,64,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1610.6341357,0.000162248081837,186.133182798,1.87502246511e-05,0.0111635915942,0.000456391989424,144275.623317,5898.30236942,-0.000422087558218,-6.02723175522,0.0038208440666,0.778794586427,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,133,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1610.6341357,0.000162248081837,186.133182798,1.87502246511e-05,0.0111635915942,0.000456391989424,144275.623317,5898.30236942,-0.000422087558218,-6.02723175522,0.0038208440666,0.778794586427,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,68,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1618.36506383,0.0224994745193,185.244024788,0.00257537270714,0.525202723241,0.121091952526,3081.41026734,710.457067288,-0.00474156332651,27.1488774574,-0.0168441067671,0.101719730785,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,137,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1618.36506383,0.0224994745193,185.244024788,0.00257537270714,0.525202723241,0.121091952526,3081.41026734,710.457067288,-0.00474156332651,27.1488774574,-0.0168441067671,0.101719730785,low_R2,,,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,0,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1520.80780934,3.13980100019e-05,197.127116365,4.06981022407e-06,0.00242570453689,7.23243893526e-05,626955.091276,18693.1851915,-0.000222232346509,14.8894648316,-0.00970909539416,0.882568906926,FSR_outlier_or_uncertain,0,4.44034915762e-05,,
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,69,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1520.80780934,3.13980100019e-05,197.127116365,4.06981022407e-06,0.00242570453689,7.23243893526e-05,626955.091276,18693.1851915,-0.000222232346509,14.8894648316,-0.00970909539416,0.882568906926,FSR_outlier_or_uncertain,6.28979001583,3.5232973414e-05,2592.97450294,77.3116832613
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,10,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1533.38738937,4.48100944668e-05,195.50992794,5.71337575942e-06,0.00342712992493,0.000122315508638,447426.103754,15968.7997413,-0.0001321213297,3.92014948993,-0.00246589734571,0.815587067365,FSR_outlier_or_uncertain,6.28979001583,4.18618822154e-05,1835.2937162,65.5022987799
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,79,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1533.38738937,4.48100944668e-05,195.50992794,5.71337575942e-06,0.00342712992493,0.000122315508638,447426.103754,15968.7997413,-0.0001321213297,3.92014948993,-0.00246589734571,0.815587067365,FSR_outlier_or_uncertain,5.56690759122,4.35634646749e-05,1624.36432618,57.9741526867
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,21,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1544.52120455,3.95887372818e-05,194.100577653,4.97513193882e-06,0.00339538463827,0.000117664371408,454888.435067,15763.7992379,-0.000180366955253,-3.62426250405,0.00243591598716,0.867993497773,FSR_outlier_or_uncertain,5.56690759122,4.09565285542e-05,1639.55138646,56.8173589091
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,90,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1544.52120455,3.95887372818e-05,194.100577653,4.97513193882e-06,0.00339538463827,0.000117664371408,454888.435067,15763.7992379,-0.000180366955253,-3.62426250405,0.00243591598716,0.867993497773,FSR_outlier_or_uncertain,5.64340993798,4.76540779107e-05,1662.08266197,57.598162886
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,27,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1555.80802443,6.61954696891e-05,192.692448743,8.19854824619e-06,0.0047696639819,0.000184064146657,326188.182298,12587.7943713,-0.0001656598974,-15.0523891466,0.00976426228393,0.853172505261,FSR_outlier_or_uncertain,5.64340993798,6.06481424729e-05,1183.18815736,45.6599307185
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,102,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1561.50639328,4.44237953211e-05,191.989260684,5.4619639453e-06,0.00395160230406,0.000123234701562,395157.77984,12323.3937328,-0.000165150571934,4.61606601665,-0.00286923612132,0.86330116067,FSR_outlier_or_uncertain,2.87238743415,4.50835862515e-05,726.891830992,22.6688574184
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,39,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1567.25116815,4.70074273385e-05,191.285522124,5.73733200197e-06,0.00378796132299,0.000162053210699,413745.293184,17700.4851568,-0.000223535253011,-18.0152245555,0.011577857257,0.913185873983,FSR_outlier_or_uncertain,2.87238743415,4.63750155409e-05,758.293759949,32.4406552035
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,109,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1569.17631047,4.09206774375e-05,191.050843681,4.98218708519e-06,0.00310461108692,0.00013721409789,505434.09997,22338.6060696,-0.000184202375235,14.7488184441,-0.00931104374171,0.885444559654,FSR_outlier_or_uncertain,1.93103849005,4.50770621748e-05,621.990463857,27.4900365646
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,43,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1573.03838745,5.57158919106e-05,190.581781342,6.75027005955e-06,0.00431612228492,0.000179532507871,364456.399429,15159.8511533,-0.000229647777707,10.3676465617,-0.00650971588298,0.864817619042,FSR_outlier_or_uncertain,1.93103849005,5.24101222955e-05,447.401246438,18.610011393
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,117,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1580.79690505,6.68447387812e-05,189.646410011,8.01928742236e-06,0.00470854642723,0.000197489746865,335729.280678,14081.4350418,-0.000221182457902,21.5244095052,-0.0135353361433,0.886169069134,FSR_outlier_or_uncertain,2.94558751353,6.55250517379e-05,625.583194104,26.238731195
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,52,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1586.68808008,6.13960284779e-05,188.942276534,7.31101817454e-06,0.00303133076751,0.00015860351624,523429.54358,27386.5745717,-0.000264641411556,-21.4942815275,0.0136314578958,0.832888179974,FSR_outlier_or_uncertain,2.94558751353,6.28025398398e-05,971.714319367,50.8414727553
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,123,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1590.63117894,6.32390532928e-05,188.473897639,7.49319579228e-06,0.00441305355367,0.000215789607554,360437.769357,17624.6954294,-0.00024988029248,-7.71482927525,0.00492998888029,0.840237640368,FSR_outlier_or_uncertain,7.98243088977,6.72298144107e-05,1808.82257437,88.4478546431
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,62,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1606.59604072,7.79862692959e-05,186.601018801,9.0578570682e-06,0.00479099839587,0.000323755251152,335336.376255,22660.6030193,-0.000320145439118,10.9329073124,-0.00672405972069,0.833354986439,FSR_outlier_or_uncertain,7.98243088977,7.45733740309e-05,1666.13098778,112.590031761
mple 86  Diameter 100 um Coupling Distance 0.14 um,5040,132,/home/david/QST_skola/fopra/experiment113/Plotter/Plots/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040/mple 86  Diameter 100 um Coupling Distance 0.14 um_5040_ParamFile.txt,False,1608.61085582,0.000107360600674,186.367297545,1.2438374973e-05,0.00694410657495,0.000346699249875,231651.233813,11565.6792028,-0.000356707831274,-10.023585968,0.00630704507441,0.811739165813,FSR_outlier_or_uncertain,2.02998013371,0.000107988017745,292.331362113,14.5952716012
